"fossil_name","species","site","morphotype","genus","family","order","genus_reported","family_reported","order_reported","genus_informal","family_informal","order_informal","age_ma","ln.leaf.area.mm2","feret.diam.ratio","perim.ratio","teeth.perimeter.percm","teeth.interior.percm","teeth.blade.area.ratio","tooth.area.perimeter","tooth.area.interior","tooth.area.blade.area.ratio","avt.tooth.area","pw2.a.ratio","margin.score"
"FH61_Fox_Hills","FH61","Fox Hills","FH61","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,66.5,4.69666252109758,0.47880426424162,1,0,0,0,0,0,0,0,0.000950369588173179,1
"FH63_Fox_Hills","FH63","Fox Hills","FH63","Cornus","Cornaceae","Cornales","Cornus","Cornaceae","Cornales",FALSE,FALSE,FALSE,66.5,NA,NA,1.31356466876972,0.48030739673391,0.630914826498423,0.585480093676815,0.0475504322766571,0.0624605678233438,0.0579625292740047,0.099,NA,0
"FH64_Fox_Hills","FH64","Fox Hills","FH64","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,66.5,8.40059315287331,0.611466357285675,1,0,0,0,0,0,0,0,0.00108890552809402,1
"FH70_Fox_Hills","FH70","Fox Hills","FH70","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,66.5,5.92157841964382,0.556076077111621,1,0,0,0,0,0,0,0,0.00096514745308311,1
"FH71_Fox_Hills","FH71","Fox Hills","FH71","unknown","unknown","Laurales","unknown","unknown","Laurales",FALSE,FALSE,FALSE,66.5,6.88632733156852,0.649774007612235,1,0,0,0,0,0,0,0,0.000163465467919902,1
"FH72_Fox_Hills","FH72","Fox Hills","FH72","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,66.5,6.80926003223304,0.799806312043311,1,0,0,0,0,0,0,0,0.00186493047892298,1
"Grewiopsis_saportana_Fox_Hills","Grewiopsis saportana","Fox Hills","FH26","Grewiopsis","Platanaceae","Proteales","Grewiopsis","Platanaceae","Proteales",FALSE,FALSE,FALSE,66.5,8.0971047246672,0.78493828107045,1.08984987196445,1.1157309156511,1.21763688978555,1.26835177742789,0.0187451413869547,0.0204414937661534,0.0192928971292841,0.020061756993007,0.000418905463451012,0
"Juglans_arctica_Fox_Hills","Juglans arctica","Fox Hills","FH15","unknown","unknown","Proteales","""Juglans""","unknown","Proteales",TRUE,FALSE,FALSE,66.5,8.10134077258733,0.666525988082702,1,0,0,0,0,0,0,0,0.000541227079567167,1
"Liriodendrites_bradacii_Fox_Hills","Liriodendrites bradacii","Fox Hills","FH3","Liriodendrites","Magnoliaceae","Magnoliales","Liriodendrites","Magnoliaceae","Magnoliales",FALSE,FALSE,FALSE,66.5,8.57684140198418,0.802244386068021,1,0,0,0,0,0,0,0,0.000567266958603372,1
"Macclintockia_electilis_Fox_Hills","Macclintockia electilis","Fox Hills","FH28","unknown","unknown","unknown","""Macclintockia""","unknown","unknown",TRUE,FALSE,FALSE,66.5,5.90017128866159,0.709230480890859,1,0,0,0,0,0,0,0,0.00134209805532731,1
"Marmarthia_johnsonii_Fox_Hills","Marmarthia johnsonii","Fox Hills","FH58","Marmarthia","Lauraceae","Laurales","Marmarthia","Lauraceae","Laurales",FALSE,FALSE,FALSE,66.5,8.41595749033536,0.887552639380918,1.19572068336374,0.416146483562214,0.497594957704429,0.325027085590466,0.196976002219448,0.235528279980096,0.153846153846154,0.473333333333334,NA,0
"Platanites_marginata_Fox_Hills","Platanites marginata","Fox Hills","FH11","Platanites","Platanaceae","Proteales","Platanites","Platanaceae","Proteales",FALSE,FALSE,FALSE,66.5,8.58614072854227,0.72159918151955,1.05160886316835,0.621137726360074,0.660331665734436,0.410069521786999,0.00962114131577132,0.0100212954774843,0.00719395992309027,0.0430357142857141,0.000420019040863186,0
"Rhamnus_salicifolius_Fox_Hills","Rhamnus salicifolius","Fox Hills","FH10","Rhamnus","Rhamnaceae","Rosales","Rhamnus","Rhamnaceae","Rosales",FALSE,FALSE,FALSE,66.5,7.12560180910148,0.494291618928951,1,0,0,0,0,0,0,0,0.00119260584376863,1
"Vitis_stantonii_Fox_Hills","Vitis stantonii","Fox Hills","FH2|FH51","unknown","Platanaceae","Proteales","""Vitis""","Platanaceae","Proteales",TRUE,FALSE,FALSE,66.5,8.36070679383615,0.779761454524036,1.09106794907684,1.35723526265522,1.49548314657133,1.75256549001539,0.0204049047208515,0.0226976718145555,0.0291323609850526,0.0163595238095238,0.00148682482898722,0
"Averhoites_affinus_Williston_Basin_I","Averhoites affinus","Williston Basin I","LM17","Averhoites","Oxalidaceae?","Oxidales","Averhoites","Oxalidaceae?","Oxidales",FALSE,FALSE,FALSE,64.75,6.92033427025594,0.567436486460396,1,0,0,0,0,0,0,0,3.51191542734277e-05,1
"Browniea_serrata_Williston_Basin_I","Browniea serrata","Williston Basin I","LM10","Browniea","Nyssaceae","Cornales","Browniea","Nyssaceae","Cornales",FALSE,FALSE,FALSE,64.75,7.96894780631894,0.726215808956034,1.21066426019059,2.00069296025061,2.51630269908524,1.87340429337231,0.0279862873026406,0.0353105858597744,0.0238598339780194,0.0183935778562633,0.000693447982697067,0
"Celtis_aspera_Williston_Basin_I","Celtis aspera","Williston Basin I","LM22","Celtis","Canabaceae","Rosales","Celtis","Canabaceae","Rosales",FALSE,FALSE,FALSE,64.75,7.12986598826784,0.604243958032001,1.14524479094157,2.80063785657975,3.18549750402737,4.36217008797654,0.0233932063877639,0.026906584992343,0.0331401340594888,0.00919583333333331,NA,0
"Cornus_nebrascensis_Williston_Basin_I","Cornus nebrascensis","Williston Basin I","LM39","Cornus","unknown","unknown","Cornus","unknown","unknown",FALSE,FALSE,FALSE,64.75,7.67343273019778,0.691468378045928,1.04141498079284,0.163828542529179,0.181798376795877,0.175437237537741,0.014029374016485,0.0162986183068138,0.0128460257755898,0.0483273809523809,0.000977728021734056,0.5
"Ficus_artocarpoides_Williston_Basin_I","Ficus artocarpoides","Williston Basin I","LM26","Ficus","unknown","unknown","Ficus","unknown","unknown",FALSE,FALSE,FALSE,64.75,8.15295420704445,0.706188282580505,1.04538801231357,0.964957356285254,1.02471873423089,1.04394751223075,0.0126397684325311,0.0132919255107094,0.0124051430887012,0.0254242424242423,NA,0
"LM100_Williston_Basin_I","LM100","Williston Basin I","LM100","unknown","Platanaceae","Proteales","unknown","Platanaceae","Proteales",FALSE,FALSE,FALSE,64.75,7.7484600238997,0.848984311562686,1.07766744671431,1.23246669405482,1.32818923534248,1.4167172637118,0.0237690005282001,0.0256150781101765,0.0273224043715848,0.0192857142857143,0.0018844262295082,0
"LM104_Williston_Basin_I","LM104","Williston Basin I","LM104","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,7.220958888664,0.630103082144512,1,0,0,0,0,0,0,0,NA,1
"LM121_Williston_Basin_I","LM121","Williston Basin I","LM121","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,6.96167512097157,0.532503838367685,1.07097032878909,0.561587420441782,0.601443464314354,0.988142292490119,0.0069262448521153,0.00741780272654369,0.0121870882740448,0.0123333333333333,NA,0
"LM122_Williston_Basin_I","LM122","Williston Basin I","LM122","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,8.46195528516162,0.615942669566377,1,0,0,0,0,0,0,0,0.00213734068860567,0
"LM29_Williston_Basin_I","LM29","Williston Basin I","LM29","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,8.08016771996474,0.769325303166726,1,0,0,0,0,0,0,0,0.000200934871604421,1
"LM32_Williston_Basin_I","LM32","Williston Basin I","LM32","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,8.20333140118107,0.68145713493861,1,0,0,0,0,0,0,0,NA,1
"LM35_Williston_Basin_I","LM35","Williston Basin I","LM35","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,8.17447750496118,0.726032750463077,1.03929552125746,0.637755102040816,0.662816021210113,0.401606425702811,0.061042274052478,0.0634409620301106,0.0384394721744118,0.0957142857142854,NA,0
"LM47_Williston_Basin_I","LM47","Williston Basin I","LM47","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,6.68645376788509,0.737260114667335,1.1787210907441,3.58415009181619,4.2602427753688,7.63824182397534,0.011618880167833,0.0137485322476278,0.025018659152932,0.00352614379084967,NA,0
"LM92_Williston_Basin_I","LM92","Williston Basin I","LM92","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,6.9119464836006,0.594568291001922,1.04934511996239,3.3621448008784,3.52807280698991,6.40694303775364,0.010028262761523,0.010523718248516,0.0180331385863465,0.0030857142857143,0.000115116510655248,0
"LM93_Williston_Basin_I","LM93","Williston Basin I","LM93","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,NA,NA,1.0314333612741,1.21901665989435,1.25733445096396,1.44508670520231,0.0186915887850467,0.019279128248114,0.0221579961464354,0.0153333333333333,NA,0
"LM99_Williston_Basin_I","LM99","Williston Basin I","LM99","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,64.75,6.33434478002453,0.674591189011778,1.12186828919112,1.91418089009411,2.14745884037223,3.955174686882,0.0320625299090763,0.0359699355762347,0.0662491760052734,0.0223333333333333,NA,0
"Melastomatites_montanensis_Williston_Basin_I","Melastomatites montanensis","Williston Basin I","LM117","Melastomatites","Lauraceae","Laurales","Melastomatites","Lauraceae","Laurales",FALSE,FALSE,FALSE,64.75,8.40110871239544,0.685444211038289,1,0,0,0,0,0,0,0,0.00630952380952381,1
"Platanus_raynoldsii_Williston_Basin_I","Platanus raynoldsii","Williston Basin I","LM4","Platanus","Platanaceae","Proteales","Platanus","Platanaceae","Proteales",FALSE,FALSE,FALSE,64.75,7.87928049872848,0.821350439959757,1.07540356126405,0.882727559901794,0.953603320510768,0.674588723270319,0.0424626859868141,0.0462268157751992,0.0278361972634893,0.047935238095238,0.000481870212975067,0
"Populus_nebrascensis_Williston_Basin_I","Populus nebrascensis","Williston Basin I","LM5","Populus","Cercidiphyllaceae?","Saxifragales","Populus","Cercidiphyllaceae?","Saxifragales",FALSE,FALSE,FALSE,64.75,7.6909838313335,0.865389463083539,1.13803068038397,0.899201936249027,1.02163000920025,1.00763654337338,0.0561482128603712,0.0652535492251857,0.0560899015841569,0.0880136745169082,0.00188907641844477,0
"Zizyphoides_flabella_Williston_Basin_I","Zizyphoides flabella","Williston Basin I","LM6","Zizyphoides","Trochdendraceae","Trochodendrales","Zizyphoides","Trochdendraceae","Trochodendrales",FALSE,FALSE,FALSE,64.75,7.23076140884169,0.913198369109806,1.04585255154529,0.497348839674416,0.520998739939077,0.66582244840258,0.0230786426643397,0.0243236107005148,0.0289935696135623,0.0445833333333333,0.00182286406786508,0
"Browniea_serrata_Williston_Basin_II","Browniea serrata","Williston Basin II","LM10","Browniea","Nyssaceae","Cornales","Browniea","Nyssaceae","Cornales",FALSE,FALSE,FALSE,63.5,7.47828274599417,0.645562100913505,1.25772357723577,2.4240465416936,3.04878048780488,2.92112950340798,0.023109243697479,0.0290650406504065,0.0278481012658227,0.00953333333333332,0.00056522722134298,0
"Cercidiphllum_genetrix_Williston_Basin_II","Cercidiphllum genetrix","Williston Basin II","LM7","Cercidiphllum","Cercidiphyllaceae","Saxifragales","Cercidiphllum","Cercidiphyllaceae","Saxifragales",FALSE,FALSE,FALSE,63.5,7.48198392095897,0.922455359421873,1.06727802318086,1.08444140033011,1.16402825307878,1.08309874883314,0.0400773370396944,0.042874004321856,0.0355102305830597,0.0759807987711213,0.00094671111069184,0
"Fagopsiphyllum_groenlandicum_Williston_Basin_II","Fagopsiphyllum groenlandicum","Williston Basin II","LM15","Fagopsiphyllum","Fagaceae","Fagales","Fagopsiphyllum","Fagaceae","Fagales",FALSE,FALSE,FALSE,63.5,7.99336538044756,0.586239789017139,1.27139919637399,1.06901946744037,1.36235103343302,1.31450724533002,0.0770754303882751,0.099626099587739,0.0838997197980082,0.0813661781076067,0.000261713836830994,0
"Juglandiphyllites_glabra_Williston_Basin_II","Juglandiphyllites glabra","Williston Basin II","LM14","Juglandiphyllites","Juglandaceae","Fagales","Juglandiphyllites","Juglandaceae","Fagales",FALSE,FALSE,FALSE,63.5,7.4449417327419,0.600086000860755,1.12147308923928,3.49704207736842,3.99077251823801,5.59229613309979,0.010914126627509,0.0124080770314257,0.0181008029854691,0.00355793226381461,NA,0
"LM107_Williston_Basin_II","LM107","Williston Basin II","LM107","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,6.79301760151171,0.503256633239121,1,0,0,0,0,0,0,0,0.000717810677433827,1
"LM109_Williston_Basin_II","LM109","Williston Basin II","LM109","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.89829761513295,0.59325920432332,1.04490308483623,2.23318509608834,2.33816198247918,2.03001049227619,0.0189215231387187,0.0198780246534794,0.018813756902402,0.0111005847953216,NA,0
"LM110_Williston_Basin_II","LM110","Williston Basin II","LM110","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.09597606770708,0.672216501018258,1.02060270602706,1.20518228382043,1.230012300123,1.37575236457438,0.00286230792407353,0.00292127921279215,0.00326741186586417,0.00237500000000002,NA,0
"LM118_Williston_Basin_II","LM118","Williston Basin II","LM118","unknown","Sabiaceae","Sabiales","unknown","Sabiaceae","Sabiales",FALSE,FALSE,FALSE,63.5,7.43449362120818,0.529100561557625,1.05602830904036,0.797829902664752,0.842530963012891,1.13778586869951,0.0229775011967449,0.0242648917347713,0.0327682330185459,0.032,0.00071453879768513,0
"LM119_Williston_Basin_II","LM119","Williston Basin II","LM119","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.4980942395604,0.496624593515578,1,0,0,0,0,0,0,0,0.00108611326609775,1
"LM12_Williston_Basin_II","LM12","Williston Basin II","LM12","unknown","Platanaceae","Proteales","unknown","Platanaceae","Proteales",FALSE,FALSE,FALSE,63.5,6.96885037834195,0.806076120854315,1.07237411852035,0.576834333179511,0.618582209575653,0.829187396351575,0.015343793262575,0.0164542867747124,0.0220563847429519,0.0266,NA,0
"LM120_Williston_Basin_II","LM120","Williston Basin II","LM120","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.87496723603468,0.720361742302141,1,0,0,0,0,0,0,0,0.000745077168706759,1
"LM36_Williston_Basin_II","LM36","Williston Basin II","LM36","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,6.03930187652214,0.820513917816492,1.03483709273183,0.726568176313877,0.75187969924812,1.2998266897747,0.0121094696052312,0.012531328320802,0.0216637781629115,0.0166666666666666,NA,0
"LM37_Williston_Basin_II","LM37","Williston Basin II","LM37","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.55024054473985,0.694235039058595,1.17522321428571,0.56980056980057,0.669642857142857,0.588466065123578,0.0256410256410256,0.0301339285714285,0.026480972930561,0.0449999999999999,0.000131495897328003,0
"LM38_Williston_Basin_II","LM38","Williston Basin II","LM38","unknown","Theaceae","Ericales","unknown","Theaceae","Ericales",FALSE,FALSE,FALSE,63.5,8.48268113616791,0.612353854576106,1.03335274449652,0.809205440346465,0.838012350628648,0.490014805942993,0.0191820857585104,0.0198840400493074,0.0117482497922474,0.0232485455720749,NA,0
"LM41_Williston_Basin_II","LM41","Williston Basin II","LM41","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,8.19472641880724,0.565659554464245,1,0,0,0,0,0,0,0,NA,1
"LM44_Williston_Basin_II","LM44","Williston Basin II","LM44","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.46031767872821,0.654386590681443,1.01626327370133,0.564812199943519,0.57399789534105,0.544612871017518,0.00913113056575351,0.00927963264134694,0.0088045747481165,0.0161666666666666,NA,0
"LM48_Williston_Basin_II","LM48","Williston Basin II","LM48","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,8.09894674894334,0.557842091303179,1,0,0,0,0,0,0,0,NA,1
"LM94_Williston_Basin_II","LM94","Williston Basin II","LM94","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,63.5,NA,NA,1.04117561472428,0.558971492453885,0.581987487269024,0.58411214953271,0.0324203465623254,0.0337552742616034,0.0338785046728972,0.058,NA,0
"Planera_crenata_Williston_Basin_II","Planera crenata","Williston Basin II","LM13","Planera","unknown","unknown","Planera","unknown","unknown",FALSE,FALSE,FALSE,63.5,7.01010108902023,0.658333993412148,1.25933094183157,0.617043955846821,0.767804185883272,1.11529994867434,0.100189588406329,0.127785838127926,0.157309292865031,0.183330808080808,0.000426236275748294,0
"Platanus_raynoldsii_Williston_Basin_II","Platanus raynoldsii","Williston Basin II","LM4","Platanus","Platanaceae","Proteales","Platanus","Platanaceae","Proteales",FALSE,FALSE,FALSE,63.5,8.60976083017668,0.774735506901707,1.11193230622814,0.756405521357019,0.854322858203144,0.502733733672457,0.0540993847845258,0.0624620941863993,0.0274306786715401,0.0911509521461444,0.000343151857040796,0
"Populus_cordata_Williston_Basin_II","Populus cordata","Williston Basin II","LM106","Populus","Cercidiphyllaceae?","Saxifragales","Populus","Cercidiphyllaceae?","Saxifragales",FALSE,FALSE,FALSE,63.5,7.83552141961411,0.86919558858585,1.24504891623218,1.41830973517595,1.79665972164099,1.39091326088113,0.0374997362413081,0.0477878605768749,0.0385613439976017,0.0335253205128205,0.000872585538315869,0
"Populus_nebrascensis_Williston_Basin_II","Populus nebrascensis","Williston Basin II","LM5","Populus","Cercidiphyllaceae?","Saxifragales","Populus","Cercidiphyllaceae?","Saxifragales",FALSE,FALSE,FALSE,63.5,7.28712176911807,0.756583770134504,1.10829865805349,0.984268531681345,1.09335087485319,1.26134114265173,0.0355702015671282,0.0394782944660167,0.0386087085447346,0.0477444444444445,0.000942897598546745,0
"Zizyphoides_flabella_Williston_Basin_II","Zizyphoides flabella","Williston Basin II","LM6","Zizyphoides","Trochdendraceae","Trochodendrales","Zizyphoides","Trochdendraceae","Trochodendrales",FALSE,FALSE,FALSE,63.5,7.26413688353611,0.832366924946423,1.05573092076242,0.326354895884722,0.364609762623132,0.414919017241509,0.0284208241195447,0.032040734714269,0.0328741302290752,0.063815625,0.00164367263069886,0.5
"Cissites_patagonicum_Palacio_de_los_Loros_PL1","Cissites patagonicum","Palacio de los Loros PL1","SA009","unknown","unknown","unknown","""Cissites""","unknown","unknown",TRUE,FALSE,FALSE,61.7,7.57047591064555,0.732385902381074,1.15448635891371,3.30981629220746,3.85873277352635,5.81831595012163,0.0185618051520377,0.0216118553376339,0.0243702203430245,0.0067907055353902,0.00123978451536445,0
"Dryophyllum_australis_Palacio_de_los_Loros_PL1","Dryophyllum australis","Palacio de los Loros PL1","SA004","unknown","Nothofagaceae","Fagales","""Dryophyllum""","Nothofagaceae","Fagales",TRUE,FALSE,FALSE,61.7,7.97579618493935,0.705333674441328,1.26675583156657,2.67863061067559,3.38881426565421,2.1098770588729,0.0257940857032475,0.0328406745957826,0.019091493332755,0.0107907177172421,0.000220396168691566,0
"Fagophyllum_duseni_Palacio_de_los_Loros_PL1","Fagophyllum duseni","Palacio de los Loros PL1","SA042","Fagophyllum","Cunoniaceae","Oxalidales","Fagophyllum","Cunoniaceae","Oxalidales",FALSE,FALSE,FALSE,61.7,7.11840821970203,0.540617725625049,1.13357837448593,0.977757366679766,1.10561762424783,1.41836844145299,0.0490606857024479,0.0558602600275923,0.0660737385580465,0.0656064792350507,0.000466515329969311,0
"Laurophyllum_chubutensis_Palacio_de_los_Loros_PL1","Laurophyllum chubutensis","Palacio de los Loros PL1","SA046","Laurophyllum","Lauraceae","Laurales","Laurophyllum","Lauraceae","Laurales",FALSE,FALSE,FALSE,61.7,6.67991323056718,0.504691510323902,1,0,0,0,0,0,0,0,0.00160966859658172,1
"Laurophyllum_piatnitzkyi_Palacio_de_los_Loros_PL1","Laurophyllum piatnitzkyi","Palacio de los Loros PL1","SA010","Laurophyllum","Lauraceae","Laurales","Laurophyllum","Lauraceae","Laurales",FALSE,FALSE,FALSE,61.7,7.63378080540953,0.654354009409672,1,0,0,0,0,0,0,0,0.000415373939126225,1
"Myrica_premira_Palacio_de_los_Loros_PL1","Myrica premira","Palacio de los Loros PL1","SA020|SA049","unknown","Cunoniaceae","Oxalidales","""Myrica""","Cunoniaceae","Oxalidales",TRUE,FALSE,FALSE,61.7,6.89008919821213,0.543253971336618,1.11713193451186,1.45178209410665,1.6276137798004,2.28897728339014,0.0209653896131969,0.0237946776369731,0.0323705698881691,0.0161883222965233,0.000538048893068083,0
"Paranymphaea_aristolochiaformis_Palacio_de_los_Loros_PL1","Paranymphaea aristolochiaformis","Palacio de los Loros PL1","SA039","unknown","unknown","unknown","""Paranymphaea""","unknown","unknown",TRUE,FALSE,FALSE,61.7,6.91671502035361,0.884567962119224,1,0,0,0,0,0,0,0,NA,1
"SA001_Palacio_de_los_Loros_PL1","SA001","Palacio de los Loros PL1","SA001","unknown","Akaniaceae","Brassicales","unknown","Akaniaceae","Brassicales",FALSE,FALSE,FALSE,61.7,7.3188367691143,0.542488375511877,1.13739336517333,1.15650955982905,1.31593337835421,1.47580617321867,0.0139602656223244,0.0158912144042344,0.0169199343631022,0.0125090397697541,0.000636607993813595,0
"SA002_Palacio_de_los_Loros_PL1","SA002","Palacio de los Loros PL1","SA002","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,61.7,8.4423156981925,0.633104889063023,1.13094415349025,1.17357347118799,1.32273476682601,0.672473721869887,0.0284079267432115,0.0336425182929989,0.0141669803079889,0.0293718614718614,0.000127708249541929,0
"SA005_Palacio_de_los_Loros_PL1","SA005","Palacio de los Loros PL1","SA005","unknown","Cunoniaceae","Oxalidales","unknown","Cunoniaceae","Oxalidales",FALSE,FALSE,FALSE,61.7,6.83331141122947,0.517912481194338,1.14854104453734,1.81046301510399,2.1952276763623,4.41393103068483,0.0137100501599531,0.015853176815518,0.0285747449325755,0.00894515124792903,0.000620656705976263,0
"SA008_Palacio_de_los_Loros_PL1","SA008","Palacio de los Loros PL1","SA008","unknown","Rosaceae","Rosales","unknown","Rosaceae","Rosales",FALSE,FALSE,FALSE,61.7,7.11911742765033,0.64913071988807,1.48142748896475,1.83020232670608,2.80428421236969,5.89865057312542,0.0560329624818428,0.0821831446801427,0.121238369226077,0.0482611044601534,0.00158662878027311,0
"SA016_Palacio_de_los_Loros_PL1","SA016","Palacio de los Loros PL1","SA016","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,61.7,6.28187100917114,0.402518948395369,1,0,0,0,0,0,0,0,0.00358854677533593,1
"SA035_Palacio_de_los_Loros_PL1","SA035","Palacio de los Loros PL1","SA035","unknown","Bixaceae","Malvales","unknown","Bixaceae","Malvales",FALSE,FALSE,FALSE,61.7,7.97251207910689,0.780369184277727,1.149845349316,2.31726156370852,2.77404442438335,3.54352977168254,0.0198907609988131,0.0224111765385544,0.0195239945378507,0.0180347222222223,0.000540009467717276,0
"SA041_Palacio_de_los_Loros_PL1","SA041","Palacio de los Loros PL1","SA041","unknown","Rhamnaceae","Rosales","unknown","Rhamnaceae","Rosales",FALSE,FALSE,FALSE,61.7,7.67827788290329,0.535025281058263,1,0,0,0,0,0,0,0,0.000555497154963883,1
"SA043_Palacio_de_los_Loros_PL1","SA043","Palacio de los Loros PL1","SA043","unknown","Cunoniaceae or Sapindaceae","Oxalidales or Sapindales","unknown","Cunoniaceae or Sapindaceae","Oxalidales or Sapindales",FALSE,FALSE,FALSE,61.7,7.1527313112002,0.62225057371943,1.40414226046441,1.89299360017636,2.60475642042152,3.13848925682739,0.0606227491478413,0.0882942887237062,0.0934858397920553,0.0404713371459695,0.000342239717810941,0
"SA044_Palacio_de_los_Loros_PL1","SA044","Palacio de los Loros PL1","SA044","unknown","Cunoniaceae","Oxalidales","unknown","Cunoniaceae","Oxalidales",FALSE,FALSE,FALSE,61.7,6.7973011868642,0.497908965274362,1.1065330835765,1.61230123154171,1.7942072840997,2.91195880612031,0.0230019303792543,0.0257667143161215,0.0389277089788272,0.0150427932204248,0.000460448539968432,0
"SA045_Palacio_de_los_Loros_PL1","SA045","Palacio de los Loros PL1","SA045","unknown","Fabaceae","Fabales","unknown","Fabaceae","Fabales",FALSE,FALSE,FALSE,61.7,5.73919783524344,0.636290436220844,1,0,0,0,0,0,0,0,0.000693676949398831,1
"SA047_Palacio_de_los_Loros_PL1","SA047","Palacio de los Loros PL1","SA047","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,61.7,7.23325219991041,0.60890694593893,1.1436913026705,1.29879216688898,1.50107124910109,2.82206948897115,0.0247242417595627,0.028539292762087,0.0565447175903898,0.0226084172771673,0.00101129904363671,0
"SA051_Palacio_de_los_Loros_PL1","SA051","Palacio de los Loros PL1","SA051","unknown","Urticaceae","Rosales","unknown","Urticaceae","Rosales",FALSE,FALSE,FALSE,61.7,6.48197316477895,0.430311386828675,1.31770612814202,2.04070132399896,2.64872347796999,5.97871822337286,0.0330309063291523,0.0450781474003632,0.0756759689276977,0.0186597222222222,NA,0
"SA052_Palacio_de_los_Loros_PL1","SA052","Palacio de los Loros PL1","SA052","unknown","Sapindaceae","Sapindales","unknown","Sapindaceae","Sapindales",FALSE,FALSE,FALSE,61.7,7.08179261618839,0.4815268207486,1.39562368359466,2.68298817808334,3.74444184413761,5.41363559465404,0.0175232665381068,0.0244558857945237,0.0353578074775841,0.00653124999999999,NA,0
"SA056_Palacio_de_los_Loros_PL1","SA056","Palacio de los Loros PL1","SA056","unknown","unknown","unknown","unknown","unknown","unknown",FALSE,FALSE,FALSE,61.7,7.78075072172374,0.557625933254802,1,0,0,0,0,0,0,0,NA,1
"Sterculia_acuminataloba_Palacio_de_los_Loros_PL1","Sterculia acuminataloba","Palacio de los Loros PL1","SA014|SA019","unknown","unknown","unknown","""Sterculia""","unknown","unknown",TRUE,FALSE,FALSE,61.7,7.78299996163143,0.677510967072871,1.01707247109151,0.0278930025877856,0.0292796909083084,0.0381365963321401,0.00636220637099749,0.00678990146725195,0.00624783698169485,0.0832777777777778,0.000511874257287976,0.75
"Wilkinsoniphyllum_menispermoides_Palacio_de_los_Loros_PL1","Wilkinsoniphyllum menispermoides","Palacio de los Loros PL1","SA060","Wilkinsoniphyllum","Menispermaceae","Ranunculales","Wilkinsoniphyllum","Menispermaceae","Ranunculales",FALSE,FALSE,FALSE,61.7,7.73988148682353,0.926742918528837,1,0,0,0,0,0,0,0,0.000335625060356106,1
"Ziziphus_chubutensis_Palacio_de_los_Loros_PL1","Ziziphus chubutensis","Palacio de los Loros PL1","SA048","Ziziphus","Rhamnaceae","Rosales","Ziziphus","Rhamnaceae","Rosales",FALSE,FALSE,FALSE,61.7,7.49425200627419,0.744695416468366,1.1822224515028,4.2461499074753,5.13368991595027,4.76741511451456,0.0186246299034217,0.0219274187235221,0.0172558184518781,0.00528435760324074,0.000861409595730008,0
"SA050_Palacio_de_los_Loros_PL2","SA050","Palacio de los Loros PL2","SA050","unknown","Anacardiaceae","Sapindales","unknown","Anacardiaceae","Sapindales",FALSE,FALSE,FALSE,61.7,6.82220854396269,0.585255193487826,1,0,0,0,0,0,0,0,0.00094269424315535,1
