"genusSpecies","genus","family","order","margin.score","lma_g_m2","petiole_width","petiole_area","blade_area","blade_perimeter","feret","minimum_feret","raw_blade_area","raw_blade_perimeter","internal_raw_blade_area","internal_raw_blade_perimeter","length_of_cut_perimeter","no_of_primary_teeth","no_of_subsidiary_teeth","mat_c","map_mm","latitude_n","longitude_e","leaf_area","feret_diameter","feret.diam.ratio","raw_blade_perimeter_corrected","internal_raw_blade_perimeter_corrected","total_tooth_count","teeth.interior.percm","perim.ratio","ln.leaf.area.mm2","ln_pr","ln_tc_ip","pw2.a.ratio","aspect_ratio","shape_factor","compactness","tooth_area","tooth.area.perimeter","tooth.area.interior","tooth.area.blade.area.ratio","avt.tooth.area","teeth.blade.area.ratio","teeth.perimeter.percm","log10_lma","log10_pw2a_ratio"
"Callicoma_serratifolia","Callicoma","Cunoniaceae","Oxalidales",0,NA,NA,0.06,14.59,21.46,8.77,NA,14.59,21.46,14.03,19.6,0,31,NA,23.6875,3054,-16.144616,145.430116,14.65,4.31890719168288,0.492463761879462,21.46,19.6,31,1.58163265306122,1.09489795918367,7.28961052145117,0.0906611709660808,0.458457638248675,NA,NA,0.398112414573724,31.5648800548321,0.56,0.0260950605778192,0.0285714285714286,0.0383824537354353,0.0180645161290323,2.12474297464016,1.44454799627213,NA,NA
"Calophyllum_brasiliense","Calophyllum","Calophyllaceae","Malpighiales",1,131.075,0.206157286,0.2675,33.97,25.5475,10.49,NA,NA,NA,NA,NA,NA,NA,NA,23.24791622,2085.5,18.28985,-66.9803,34.2375,6.50442413018976,0.624495529267656,NA,NA,NA,0,1,8.07725855342114,NA,NA,0.00133897824288127,NA,0.635420257756984,19.8028746693127,NA,0,0,0,0,0,0,2.11751986638576,-2.87322647980156
"Calophyllum_longifolium","Calophyllum","Calophyllaceae","Malpighiales",1,181.6,NA,NA,237.27,65.26,25.06,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,237.27,17.3810686316841,0.69357815768891,NA,NA,NA,0,1,10.0743689191875,NA,NA,NA,NA,0.700097546039938,17.9494567370506,NA,0,0,0,0,0,0,2.25911584418507,NA
"Calophyllum_neo-ebudicum","Calophyllum","Calophyllaceae","Malpighiales",1,109.85,0.0974087955,0.125,9.455,15.205,6.555,NA,NA,NA,NA,NA,NA,NA,NA,24.46666718,2982,-16.75001585,179.0199514,9.58,3.4883849000081,0.532196127652352,NA,NA,NA,0,1,6.86011343890442,NA,NA,0.000999355107105799,NA,0.512722179645346,24.5102242702439,NA,0,0,0,0,0,0,2.04080006125653,-3.0002801637729
"Calycogonium_krugii","Calycogonium","Melastomataceae","Myrtales",0,165.325,0.0844949315,0.0475,5.6825,11.2375,3.735,NA,5.6825,11.2375,5.5675,9.6375,0,66.25,NA,21.3125,2128.5,18.162098885,-66.89743708,5.73,2.68381999192277,0.72386238802224,11.2375,9.6375,66.25,7.07754776371408,1.17207717794203,6.32443844195341,0.157764418748987,1.93791563948872,0.00137277275287925,NA,0.558798464907859,22.5186983669145,0.115,0.0104121328207945,0.0123265211675659,0.0215866354934553,0.00173115808823529,12.4514366421623,6.00961233805925,2.21833853137602,-2.8624013493902
"Calycogonium_squamulosum","Calycogonium","Melastomataceae","Myrtales",1,175.1,0.122032843,0.12,8.31,13.635,5.395,NA,NA,NA,NA,NA,NA,NA,NA,18.68333435,1961,18.1702,-66.5703,8.37,3.21208384680801,0.591366110368909,NA,NA,NA,0,1,6.66398339802503,NA,NA,0.00131671218131412,NA,0.546839872219183,22.9929968302401,NA,0,0,0,0,0,0,2.24328614608345,-2.88050914662339
"Calyptranthes_bipennis","Calyptranthes","Myrtaceae","Myrtales",1,59.9,0.0667667505,0.06,11.44,17.47,7.1,NA,NA,NA,NA,NA,NA,NA,NA,25.09583282,3334,-0.6859,-76.3953,11.5,3.82538487480583,0.538740758286507,NA,NA,NA,0,1,7.04633018013453,NA,NA,0.000387897001519794,NA,0.470642097398443,26.7089505142525,NA,0,0,0,0,0,0,1.77742682238931,-3.41128357752405
"Calyptranthes_pelopalida","Calyptranthes","Myrtaceae","Myrtales",1,74.8333333333333,0.122684501,0.256666666666667,80.6833333333333,42.4966666666667,17.3733333333333,NA,NA,NA,NA,NA,NA,NA,NA,25.09583282,3334,-0.6859,-76.3953,80.94,10.1299031561647,0.582451990831129,NA,NA,NA,0,1,8.99014668824512,NA,NA,0.000186571666872074,NA,0.559174560871945,22.5109760646058,NA,0,0,0,0,0,0,1.87409509061968,-3.7291543083676
"Camellia_japonica","Camellia","Theaceae","Ericales",0,135.35,0.16436165275,0.15,19.2375,21.9625,8.8,NA,19.2375,21.9625,19.05,21.18,0,62,NA,16.952082635,3170.5,30.32965,130.62715,19.3875,4.93291425355015,0.559179686918226,21.9625,21.18,62,2.95943605332859,1.03809344951688,7.54106866664626,0.0369345254879216,1.04677750537548,0.00144721315638491,NA,0.494400105617749,25.7099775345684,0.1875,0.00868381184438505,0.00905824359633326,0.0106419290689677,0.00320724990971471,3.41496629090962,2.84818390811922,2.13145826010653,-2.83946749802815
"Campsidium_valdivianum","Campsidium","Bignoniaceae","Lamiales",0,NA,NA,NA,1.375,5.285,2.16,NA,1.375,5.285,1.335,5.05,0,9.5,NA,8.958333015,1793,-40.2427,-73.3484,1.375,1.30684374083839,0.60302130442487,5.285,5.05,9.5,1.87748301935153,1.04591983852364,4.87341687124538,0.0448884584536879,0.629838864768951,NA,NA,0.601721915521112,20.8925891812866,0.04,0.00745194947830862,0.00779748173779315,0.0296783625730994,0.00414772727272727,7.26608187134503,1.79498444078345,NA,NA
"Campsis_radicans","Campsis","Bignoniaceae","Lamiales",0,37.85,0.0766622026666667,0.1125,24.895,25.6683333333333,8.49166666666667,NA,24.895,25.6683333333333,23.3433333333333,21.795,0,16.5,1,18.13749981,1215,33.02,-80.745,24.9983333333333,5.63244676384053,0.66292420412809,25.6683333333333,21.795,16.6666666666667,0.760586096877547,1.17888489533889,7.81730515533547,0.164252518936576,-0.276871306521004,0.000245488779138668,NA,0.47359750272511,26.5526942035299,1.55166666666667,0.0611940639597515,0.0727437246217862,0.0646289715723088,0.100548615127563,0.667014340302648,0.646393404270919,1.57806588383609,-3.60996835392606
"Canarium_denticulatum","Canarium","Burseraceae","Sapindales",0,NA,NA,NA,179.415,64.83,26.47,NA,179.415,64.83,174.93,61.56,0,108,NA,24.77499962,2225,5.016667,117.8125,179.415,14.9431100862147,0.565424823926823,64.83,61.56,108,1.84035563181189,1.05901492847719,9.74881063699308,0.0567322112907929,0.565320712638239,NA,NA,0.521245751825868,24.1763501018447,4.48499999999999,0.0744195149800807,0.0803484502849863,0.0312084883818019,0.0395974298452661,0.687239972027509,1.72219968038729,NA,NA
"Canarium_harveyi","Canarium","Burseraceae","Sapindales",1,121,0.136132239,0.235,42.51,27.885,11.075,NA,NA,NA,NA,NA,NA,NA,NA,24.46666718,2982,-16.75001585,179.0199514,42.745,7.34207469771843,0.667187838509841,NA,NA,NA,0,1,8.3411822980732,NA,NA,0.000437914117288964,NA,0.684835606341201,18.3916116555412,NA,0,0,0,0,0,0,2.08278537031645,-3.3586110539815
"Canella_winterana","Canella","Canellaceae","Canellales",1,144.95,0.12917782675,0.0575,12.1975,16.2025,6.715,NA,NA,NA,NA,NA,NA,NA,NA,25.69583321,1107.5,17.966109985,-67.035481645,12.255,3.92021186887774,0.588083116127456,NA,NA,NA,0,1,7.08111918363165,NA,NA,0.00150160115186966,NA,0.579522404188608,21.7900137189566,NA,0,0,0,0,0,0,2.16121821969102,-2.82344540724177
"Capparis_cynophallophora","Capparis","Capparaceae","Brassicales",1,193.2,0.14123155275,0.1725,16.9175,18.7025,7.615,NA,NA,NA,NA,NA,NA,NA,NA,25.577082635,997,17.952397485,-66.900190145,17.09,4.53929141810382,0.59450802686004,NA,NA,NA,0,1,7.33644645730383,NA,NA,0.00134973144228586,NA,0.576843120889302,22.5116716196186,NA,0,0,0,0,0,0,2.28600712207947,-2.86975263501305
"Capparis_flexuosa","Capparis","Capparaceae","Brassicales",1,192.25,0.14030149725,0.0875,22.4975,19.315,7.465,NA,NA,NA,NA,NA,NA,NA,NA,26.097916605,947.5,17.9485075,-67.0648335,22.585,5.22867261831644,0.698863613209063,NA,NA,NA,0,1,7.61886032704954,NA,NA,0.000986542412331112,NA,0.714456438386493,17.6447571344236,NA,0,0,0,0,0,0,2.28386634847347,-3.00588423930644
"Capparis_frondosa","Capparis","Capparaceae","Brassicales",1,NA,0.186057061,NA,69.78,42.94,17.87,NA,NA,NA,NA,NA,NA,NA,NA,26.39583397,2496,9.17,-79.85,69.78,9.42585038241217,0.527467844566993,NA,NA,NA,0,1,8.85051762174672,NA,NA,0.00049609099954081,NA,0.475572516817578,26.4236686729722,NA,0,0,0,0,0,0,NA,-3.30443865219223
"Capparis_indica","Capparis","Capparaceae","Brassicales",1,144.4,0.1132297665,0.15,20.925,20.115,8.355,NA,NA,NA,NA,NA,NA,NA,NA,25.97916603,837,17.934795,-66.929542,21.075,5.17746777943751,0.619924619118275,NA,NA,NA,0,1,7.65121705482736,NA,NA,0.000608351997600262,NA,0.649453877783188,19.3507819085044,NA,0,0,0,0,0,0,2.15956719323362,-3.21584506154833
"Capparis_sola","Capparis","Capparaceae","Brassicales",1,71.7,0.081800498,0.715,80.11,39.685,16.495,NA,NA,NA,NA,NA,NA,NA,NA,25.09583282,3334,-0.6859,-76.3953,80.825,10.1207468445658,0.614258997041783,NA,NA,NA,0,1,8.98808278526488,NA,NA,8.29026929416237e-05,NA,0.637769696537469,19.7177103519599,NA,0,0,0,0,0,0,1.8555191556678,-4.08143136196249
"Carallia_brachiata","Carallia","Rhizophoraceae","Malpighiales",1,NA,NA,0.12,48.33,28.74,11.39,NA,NA,NA,NA,NA,NA,NA,NA,23.6875,3054,-16.144616,145.430116,48.45,7.85419989193162,0.689569788580476,NA,NA,NA,0,1,8.48570252432487,NA,NA,NA,NA,0.735280640765042,17.0905772811918,NA,0,0,0,0,0,0,NA,NA
"Carapa_guianensis","Carapa","Meliaceae","Sapindales",1,NA,0.261174742,0.195,27.185,22.845,9.105,NA,NA,NA,NA,NA,NA,NA,NA,25.29999924,4740,2.970351018,-78.18942184,27.38,5.90434486389253,0.64944622988505,NA,NA,NA,0,1,7.91498240557943,NA,NA,0.00257013699871133,NA,0.654697533867194,19.1984584909985,NA,0,0,0,0,0,0,NA,-2.59004372639688
"Cardwellia_sublimis","Cardwellia","Proteaceae","Proteales",1,130.4294766,0.2,0.22,48.222266665,34.35,14.65,NA,NA,NA,NA,NA,NA,NA,NA,24.61875,2486.05,-16.123933,145.43814135,48.332266665,7.82317849103168,0.573597655106604,NA,NA,NA,0,1,8.47227534737387,NA,NA,0.000970766970703124,NA,0.588315175562124,21.3599293989862,NA,0,0,0,0,0,0,2.11537575150377,-3.01288500848905
"Cariniana_decandra","Cariniana","Lecythidaceae","Ericales",1,NA,NA,NA,33.4266666666667,25.0033333333333,9.36,NA,NA,NA,NA,NA,NA,NA,NA,26.97500038,2237,-3,-58.97,33.4266666666667,6.2877772451318,0.659369344076851,NA,NA,NA,0,1,7.95246829640995,NA,NA,NA,NA,0.608273133155969,21.8204316369496,NA,0,0,0,0,0,0,NA,NA
"Carmichaelia_australis","Carmichaelia","Fabaceae","Fabales",1,NA,NA,0,0.05,1.06,0.39,NA,NA,NA,NA,NA,NA,NA,NA,7.729166508,1681,-39.25,175.933333,0.05,0.252313252202016,0.653835005706221,NA,NA,NA,0,1,1.6094379124341,NA,NA,NA,NA,0.574356130647101,22.672,NA,0,0,0,0,0,0,NA,NA
"Carmichaelia_nana","Carmichaelia","Fabaceae","Fabales",1,248.85,NA,0,0.195,3.725,1.685,NA,NA,NA,NA,NA,NA,NA,NA,7.729166508,1681,-39.25,175.933333,0.195,0.496251652409403,0.300014795202524,NA,NA,NA,0,1,2.95404146908447,NA,NA,NA,NA,0.183088045521087,71.1584782608696,NA,0,0,0,0,0,0,2.39593764508004,NA
"Carmichaelia_odorata","Carmichaelia","Fabaceae","Fabales",1,NA,NA,0,0.015,0.51,0.195,NA,NA,NA,NA,NA,NA,NA,NA,7.729166508,1681,-39.25,175.933333,0.015,0.136207414435062,0.695884166479199,NA,NA,NA,0,1,0.346573590279973,NA,NA,NA,NA,0.716060053350762,19.26,NA,0,0,0,0,0,0,NA,NA
"Carpinus_carolinia","Carpinus","Betulaceae","Fagales",0,48.3416666666667,0.0773015385333333,0.0916666666666667,25.3646666666667,32.9233333333333,8.834,NA,25.3646666666667,32.9233333333333,24.4086666666667,22.5206666666667,0,90.6,33.1333333333333,8.7116667746,1137.8,41.682,-75.058,25.438,5.67310091647326,0.645007450254636,32.9233333333333,22.5206666666667,123.733333333333,5.47140447404352,1.45579040665942,7.82818182349433,0.3691535209415,1.69277346522677,0.000244611595517017,NA,0.309891447405977,43.7076415626425,0.956,0.0288782235251899,0.0420835475175715,0.0376846218812397,0.0105005405944601,4.92589380023168,3.77087520366091,1.68432161941997,-3.61152295960679
"Carpinus_caroliniana","Carpinus","Betulaceae","Fagales",0,48.4,0.0604050374444444,0.0488888888888889,11.2566666666667,18.0922222222222,5.89333333333333,NA,11.2566666666667,18.0922222222222,10.7877777777778,14.3866666666667,0,64.2222222222222,13.3333333333333,17.5499995566667,1203.33333333333,33.4534756666667,-80.288985,11.3055555555556,3.65990318285529,0.624985771384809,18.0922222222222,14.3866666666667,77.5555555555556,5.71397449729904,1.25591448885982,6.88368206990327,0.227795244687214,1.71745909601415,0.000407578235415816,NA,0.406258000401528,31.0847453803257,0.468888888888889,0.0250286782938307,0.031467267475961,0.0448004504425919,0.00723521806206211,8.86407789365584,4.55600103884775,1.68484536164441,-3.38978901527204
"Carpinus_cordata","Carpinus","Betulaceae","Fagales",0,29.65,0.049039601,0.105,26.195,37.52,8.335,NA,26.195,37.52,25.575,22.205,0,157.5,40,6.700000286,1960,36.7198,139.4699,26.3,5.78495750926723,0.694053786343917,37.52,22.205,197.5,8.89549602590521,1.68906722970572,7.87351598478374,0.524104711626942,2.18553745973527,9.43015187649793e-05,NA,0.234145703304754,53.7434568312487,0.620000000000001,0.016544479783366,0.0279355008983586,0.0237092241231193,0.00394848484848486,7.54808833034699,5.26751582564968,1.47202469770028,-4.02548131271402
"Carpinus_japonica","Carpinus","Betulaceae","Fagales",0,37.5,0.043674308,0.08,16.72,29.42,7.395,NA,16.72,29.42,16.04,18.265,0,114,NA,6.700000286,1960,36.7198,139.4699,16.8,4.50831362122285,0.625941593151902,29.42,18.265,114,6.55591120222542,1.6128798354785,7.32160283839555,0.478008632173101,1.86367441834176,0.000136047671225406,NA,0.234799538231557,53.7459262422912,0.680000000000001,0.0222302242873388,0.0358271041443045,0.0415225540082937,0.00580179900744418,8.09657340547836,4.06111964118586,1.57403126772772,-3.86630888778802
"Carpodetus_serratus","Carpodetus","Rousseaceae","Asterales",0,109.92744,0.08375,0.125,7.410125,12.32,3.84,NA,7.255,12.32,7.15,10.89,0,27,NA,9.920833588,1596,-38.8,176.4,7.472625,3.08136554076939,0.796707257112074,12.32,10.89,27,2.50242009863331,1.13121889125182,6.6122505815359,0.123294922357085,0.907431324542203,0.000927142196226166,NA,0.598371336534392,21.0015573464861,0.105,0.00853411960143885,0.00965371628059424,0.01462689912057,0.00392413793103448,3.82055532371988,2.2125372699686,2.04110611419873,-3.03285365280218
"Carpotroche_longifolia","Carpotroche","Achariaceae","Malpighiales",0,62.4,0.516037208,0.81,489.84,120.7,50.14,NA,489.84,120.7,486.49,116.92,0,54,NA,25.09583282,3334,-0.6859,-76.3953,490.65,24.9942990024587,0.498490207468263,120.7,116.92,54,0.461854259322614,1.03232979815258,10.8009012286406,0.0318181878604406,-0.772505893678771,0.000542738000693845,NA,0.422522236809559,29.7413236975339,3.34999999999997,0.0277547638773817,0.02865206979131,0.0068389678262289,0.0620370370370364,0.110240078392945,0.447390223695112,1.79518458968242,-3.26540976951344
"Carya_cordiformis","Carya","Juglandaceae","Fagales",0,52.8,0.11491822025,0.11,27.8333333333333,28.3033333333333,10.2816666666667,NA,27.8333333333333,28.3033333333333,27.2816666666667,24.625,0,78.3333333333333,NA,10.8708334,1142.5,40.7126835,-74.6462165,27.8516666666667,5.62383142437891,0.532899880810279,28.3033333333333,24.625,78.3333333333333,3.09417369886423,1.13188408615538,7.69957766311904,0.121186282656004,1.12180763772538,0.0010088551652209,NA,0.384450537937103,32.9745894441747,0.551666666666667,0.0172969191220316,0.020027139590438,0.0194906168284275,0.00625678584273705,3.48361683770503,2.72985557432655,1.72263392253381,-2.99617117812411
"Carya_floridana","Carya","Juglandaceae","Fagales",0,83.4166666666667,NA,NA,13.84,21.065,7.92833333333333,NA,13.84,21.065,13.5933333333333,18.6166666666667,0,45.8333333333333,NA,22.4375,1243,27.18,-81.35,13.84,4.16687701103503,0.525874130693716,21.065,18.6166666666667,45.8333333333333,2.44834561980088,1.12993275618346,7.20305028471928,0.121827174447835,0.887987869433805,NA,NA,0.386984734534766,32.5109978229825,0.246666666666667,0.0115691420628442,0.0130984284421913,0.0178934215779404,0.0054084013470806,3.36656874968846,2.16393032504621,1.92125283143169,NA
"Carya_glabra","Carya","Juglandaceae","Fagales",0,62.75,0.148724402,0.0625,28.5644444444444,27.6118055555556,11.0302777777778,NA,28.5644444444444,27.6118055555556,27.99375,25.6498611111111,0,65.25,7.29166666666667,14.4874998738333,1200.16666666667,36.3883333333333,-77.7183333333333,28.5777777777778,5.69892601894664,0.520059328583573,27.6118055555556,25.6498611111111,70.1111111111111,3.10388799549642,1.08145337945997,7.71436310491277,0.0776446754315646,0.998817770284079,0.000869689082673553,NA,0.421782425094147,30.3328779914687,0.570694444444445,0.0192389412741867,0.0209267350842756,0.0222395860424777,0.00901229859956015,3.98887593409346,2.83879890349849,1.79761373015308,-3.06063598164937
"Carya_illinoinensis","Carya","Juglandaceae","Fagales",0,44.5666666666667,0.072644001,NA,27.3033333333333,25.5866666666667,10.4133333333333,NA,27.3033333333333,25.5866666666667,26.73,24.3833333333333,0,42.3333333333333,1.5,19.07916641,1198,31.86,-82.11,27.3033333333333,5.82641926612738,0.572338525151963,25.5866666666667,24.3833333333333,43.3333333333333,1.83125912795718,1.04680584676086,7.86276375787709,0.0456709717055153,0.593256951966275,0.000316945998876156,NA,0.527510334731273,24.2611501828804,0.573333333333332,0.0219713737723192,0.0230251995349496,0.0209891680710181,0.0134492745909455,1.73198919396349,1.75268850552833,1.64901015254232,-3.49901472638759
"Carya_laciniosa","Carya","Juglandaceae","Fagales",0,NA,0.300012171,NA,23.44,25.78,9.85,NA,23.44,25.78,22.83,24.59,0,48,1,11.59166718,1075,39.92,-76.75,23.44,5.46303349143973,0.554622689486267,25.78,24.59,49,1.99267995119967,1.04839365595771,7.7596141506969,0.0472591412829402,0.689480441882525,0.00383990199437428,NA,0.443201932447106,28.3536006825939,0.610000000000003,0.0236617532971297,0.0248068320455471,0.0260238907849831,0.0127083333333334,2.09044368600683,1.90069821567106,NA,-2.41567985996726
"Carya_ovalis","Carya","Juglandaceae","Fagales",0,46.8666666666667,0.126183394,0.11,28.1416666666667,24.53,9.97333333333333,NA,28.1416666666667,24.53,27.9633333333333,23.9333333333333,0,32.5,3,10.914583685,1109,40.275,-76.3,28.1783333333333,5.75777640183825,0.569687558306387,24.53,23.9333333333333,34,1.61256299453949,1.02814392939327,7.79327385596323,0.0275061130039475,-0.227902684253213,0.00068060311763343,NA,0.536245154498846,24.7553409676092,0.178333333333332,0.00786342222201799,0.00816970466565412,0.00964031073608226,0.0108501255492777,2.07145431648569,1.5393753306799,1.67086406596414,-3.16710606586628
"Carya_ovata","Carya","Juglandaceae","Fagales",0,46.2708333333333,0.097921160875,0.1025,37.7477083333333,30.634375,10.854375,NA,37.7477083333333,30.634375,36.9810416666667,26.2020833333333,0,63.125,8.875,8.98333347,1113.5,41.49384175,-75.62060825,37.785,6.17802496642013,0.572006217716482,30.634375,26.2020833333333,66.5625,2.60290699664594,1.15105625581454,7.7947786199833,0.133987768047384,0.9482375857451,0.000369251554055486,NA,0.427509128328158,31.0816561558662,0.766666666666666,0.0208822418002445,0.0246127846450552,0.0216745490040828,0.0104163382232777,2.83267797847022,2.29936202950852,1.66530732117289,-3.43267766821289
"Carya_tomentosa","Carya","Juglandaceae","Fagales",0,63.9,0.178605347833333,0.0516666666666667,58.6241666666667,36.995,15.0108333333333,NA,58.6241666666667,36.995,57.7841666666667,35.6808333333333,0,57.0833333333333,NA,10.98229170075,1139.75,40.51260675,-74.88923875,58.64,8.47112229765467,0.56757822111026,36.995,35.6808333333333,57.0833333333333,1.61384116013084,1.03673225026899,8.60013420790609,0.0359943601306005,0.46990661055377,0.000666032919011379,NA,0.52221797457591,24.4778397720442,0.840000000000001,0.0220376991652848,0.0228686408400086,0.0143865832874699,0.0145893540202276,1.08334233310468,1.55610796845231,1.8055008581584,-3.17650430507643
"Casearia_corymbosa","Casearia","Salicaceae","Malpighiales",0,NA,0.0884414,0.055,20.1075,22.665,8.635,NA,20.1075,22.665,19.585,20.75,0,27.5,NA,25.247916225,2841,11.235175509,-91.61971092,20.135,4.98950673421518,0.579105130293389,22.665,20.75,27.5,1.19612463265102,1.0803028829054,7.54860820693812,0.0747569165507692,-0.259676433814609,0.000420755747600738,NA,0.491288432576808,25.9012957133521,0.522500000000001,0.019260495314012,0.0220967293568398,0.0202143327545733,0.0140500000000001,1.13293132491824,1.05673037101636,NA,-3.37596994276928
"Casearia_guianensis","Casearia","Salicaceae","Malpighiales",0,45,NA,NA,27.6,25.49,10.46,NA,27.6,25.49,27.35,25.08,0,30,NA,26.39583397,2496,9.17,-79.85,27.6,5.92801918305689,0.56673223547389,25.49,25.08,30,1.19617224880383,1.01634768740032,7.9229859587112,0.0162155026233041,0.179126665897435,NA,NA,0.533800867387303,23.5413079710145,0.25,0.00980776775205963,0.00996810207336523,0.00905797101449275,0.00833333333333333,1.08695652173913,1.17693213024716,1.65321251377534,NA
"Casearia_prunicerob","Casearia","Salicaceae","Malpighiales",0,44.95,0.101688448,0.035,34.46,26.415,11.025,NA,34.46,26.415,34.33,26.4,0,20.5,NA,25.09583282,3334,-0.6859,-76.3953,34.495,6.58977133921302,0.599732599747506,26.415,26.4,20.5,0.757532463594356,1.00055311153668,8.12317134044988,0.00055295145447792,-0.297946232934935,0.00030920849933975,NA,0.616835619158258,20.4026921721523,0.129999999999999,0.00456489809327726,0.0045677624320346,0.00337119693621783,0.00550264550264545,0.580973072381571,0.757095637287268,1.65272969606925,-3.50974857696063
"Casearia_quinensis","Casearia","Salicaceae","Malpighiales",0,48.5,0.151530086,0.09,42.81,28.89,11.02,NA,42.81,28.89,42.13,27.45,0,61,NA,23.96249962,1997,18.4095,-66.9706,42.9,7.39066820180276,0.670659546443082,28.89,27.45,61,2.22222222222222,1.05245901639344,8.36404201192206,0.0511293465226043,0.798507696217772,0.000535229999141431,NA,0.644555039281039,19.4961948142957,0.68,0.0235375562478366,0.0247723132969035,0.0158841392198084,0.0111475409836066,1.42490072412988,2.11145725164417,1.68574173860226,-3.27145955275805
"Casearia_sylvestris","Casearia","Salicaceae","Malpighiales",0.333333333333333,76.7,0.1105056915,0.085,36.6666666666667,29.725,12.44,NA,33.36,28.6625,33.015,28.025,0,72.75,NA,23.48333359,2192,15.2444992566667,-71.2084913866667,36.7233333333333,6.61403180218299,0.528210441576613,28.6625,28.025,72.75,1.78348944207904,1.01427919612364,8.06179982290288,0.0211717470775218,0.961612328022229,0.000340022779469053,NA,0.484883966408118,26.2120996128171,0.345,0.00716158418006693,0.00732841138883674,0.00653743069867055,0.00312179404284668,1.97076138231462,1.74744290537816,1.88479536394898,-3.46849198688034
"Casimiroa_greggii","Casimiroa","Rutaceae","Sapindales",NA,126.9970859,0.14,NA,26.4573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.23333333,795.3,24.7489,-99.79931667,26.4573,5.80400556572111,NA,NA,NA,NA,NA,NA,7.88070229865206,NA,NA,0.000740816334244235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10379375566407,-3.13028945047038
"Cassia_alata","Cassia","Fabaceae","Fabales",1,NA,NA,NA,46.19,29.21,11.355,NA,NA,NA,NA,NA,NA,NA,NA,24.77499962,2225,5.016667,117.8125,46.19,7.66069158774762,0.674657714074629,NA,NA,NA,0,1,8.43368245427334,NA,NA,NA,NA,0.678855225451795,18.5111210683137,NA,0,0,0,0,0,0,NA,NA
"Cassine_papillosa","Cassine","Celastraceae","Celastrales",NA,124.1302616,0.21,NA,33.2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.06666667,943,-28.07206667,32.03855,33.2715,6.50865496955062,NA,NA,NA,NA,NA,NA,8.10987136066491,NA,NA,0.00132545872593661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09387767065079,-2.87763379141415
"Cassine_xylocarpa","Cassine","Celastraceae","Celastrales",0,239.125,0.13508818625,0.045,5.445,9.8025,3.945,NA,5.445,9.8025,5.42,8.6425,0,4.25,NA,23.85416603,1665.5,18.070099985,-66.930419145,5.49,2.63725940832819,0.668266284367186,9.8025,8.6425,4.25,0.547639432623312,1.24642595592797,6.29811651749929,0.173990705760438,-0.792934774860061,0.00339811976040021,NA,0.708355698446141,17.8158130564343,0.0250000000000004,0.0025788771428729,0.00313787083368365,0.0050023864259459,0.00520833333333341,0.831489698095565,0.437367643384943,2.37862498303535,-2.46876131929734
"Cassinia_laevis","Cassinia","Asteraceae","Asterales",1,NA,0.036905702,0.0166666666666667,0.43,8.3,3.81,NA,NA,NA,NA,NA,NA,NA,NA,17.35833359,415,-32.966,146.15472,0.446666666666667,0.75320412824488,0.199592670181686,NA,NA,NA,0,1,3.79435577257067,NA,NA,0.00296644951068878,NA,0.0796986999792196,162.246630769231,NA,0,0,0,0,0,0,NA,-2.52776303900556
"Cassiope_stelleriana","Cassiope","Ericaceae","Ericales",1,NA,NA,NA,0.025,0.735,0.3,NA,NA,NA,NA,NA,NA,NA,NA,7.320833206,3540,55.32333333,-131.595,0.025,0.17750895846087,0.594349365976242,NA,NA,NA,0,1,0.895879734614027,NA,NA,NA,NA,0.580032300452405,22.4491666666667,NA,0,0,0,0,0,0,NA,NA
"Cassipourea_elliptica","Cassipourea","Rhizophoraceae","Malpighiales",0.5,71.9,0.126303430333333,0.05,30.3283333333333,24.84,10.1883333333333,NA,39.96,29.71,39.71,29.46,0,10,NA,25.847916605,3618,6.070175509,-79.01971092,30.3533333333333,6.08711577248277,0.604252953764358,29.71,29.46,10,0.169721656483367,1.00424304141208,7.92703685178132,0.0084502784400321,-1.08044831804044,0.00081765856884782,NA,0.596560910499055,21.1289710085256,0.25,0.00420733759676876,0.00424304141208418,0.00312812812812813,0.0125,0.125125125125125,0.168293503870751,1.85672889038288,-3.08742800760026
"Castanea_dentata","Castanea","Fagaceae","Fagales",0,49.12,0.172310335155556,0.181,90.5202222222222,53.3437777777778,18.6115555555556,NA,90.5202222222222,53.3437777777778,87.8624444444444,44.3486666666667,0,28.7333333333333,NA,9.67638905966667,1107.66666666667,41.0166666666667,-74.9333333333333,90.6408888888889,10.6067897817609,0.579364855786864,53.3437777777778,44.3486666666667,28.7333333333333,0.665929224700615,1.21233390481314,9.05978638775913,0.190066998121677,-0.417633741517787,0.000338465273508745,NA,0.400649621294462,32.9851617206206,2.65777777777778,0.0481586818237047,0.0592422121607426,0.0314843580484086,0.0918526661261877,0.347091051823854,0.549417389777098,1.69125835813311,-3.47048588324821
